sleep_hours,phone_usage_hours,study_hours_per_day,productivity_score
5.16,6.23,0.76,25.87
5.96,5.56,9.64,57.22
9.41,9.13,7.61,58.47
9.42,5.4,1.78,53.31
9.95,10.9,4.82,47.86
6.4,11.92,1.1,32.32
4.18,10.57,0.76,32.66
9.22,9.66,0.95,23.23
7.18,8.75,7.68,47.62
8.23,6.95,4.73,37.78
4.14,9.55,8.52,52.66
5.24,7.43,3.4,31.45
4.93,11.56,7.87,47.87
6.92,10.73,1.24,31.49
9.98,7.13,6.53,62.58
7.29,5.39,3.93,45.29
7.01,2.76,3.13,59.58
8.31,3.31,8.24,66.78
5.3,3.02,0.99,35.11
4.77,10.75,9.52,60.95
8.87,11.04,7.96,55.6
9.72,4.18,3.88,69.64
5.95,8.57,9.92,50.95
3.29,1.93,2.42,34.55
4.25,6.96,4.32,29.19
9.0,3.94,8.91,76.17
3.85,11.43,9.97,65.59
8.34,2.06,2.77,40.92
7.34,2.05,7.56,79.51
8.09,9.37,3.4,37.26
4.8,4.09,7.78,61.54
3.13,3.44,1.69,37.13
3.28,2.91,3.69,47.3
8.07,3.41,1.21,37.63
7.29,11.87,5.17,46.58
8.88,5.72,7.16,62.77
5.79,3.38,4.1,46.92
6.89,1.23,6.34,55.02
8.48,1.89,5.91,64.72
6.48,8.05,3.3,50.0
9.95,3.49,5.12,53.64
8.2,6.89,1.16,34.94
7.78,6.86,4.87,57.93
8.61,4.66,4.85,40.07
8.44,8.7,0.77,18.44
4.54,0.88,5.38,44.43
4.47,5.3,7.51,59.94
7.24,5.49,4.8,47.67
6.05,1.93,6.64,61.75
9.1,0.68,5.56,59.24
5.03,6.64,7.96,62.3
5.32,3.89,5.39,43.1
4.16,11.22,3.65,26.57
9.87,8.62,8.36,69.83
3.81,1.51,1.14,35.21
9.88,8.04,3.25,50.58
7.94,10.57,6.12,48.65
3.62,11.5,8.63,42.52
4.06,4.1,1.19,35.74
5.29,5.54,1.41,33.75
4.82,7.92,3.18,39.24
9.81,10.96,3.77,36.75
7.29,8.27,8.51,59.07
3.52,4.92,9.61,47.43
6.68,1.54,0.66,32.99
9.28,2.16,0.65,35.9
5.91,6.8,8.72,61.18
7.66,3.24,1.79,49.3
8.41,5.67,3.72,61.68
4.3,5.18,3.11,37.55
8.99,7.06,3.18,46.38
6.14,4.33,3.62,53.35
3.4,5.8,3.69,28.53
9.15,7.19,6.39,64.71
6.95,7.33,6.47,60.63
4.39,5.88,5.47,37.55
5.22,8.71,8.66,44.27
6.99,4.99,8.53,69.97
5.62,9.56,2.56,29.04
4.63,11.82,5.66,24.47
6.36,9.23,7.95,57.78
4.3,9.47,8.74,65.89
4.72,10.53,2.92,27.64
8.79,1.69,5.19,68.26
4.6,6.95,5.49,45.18
7.87,8.23,7.15,49.83
4.75,11.03,3.64,28.59
4.49,10.08,3.29,38.23
4.76,4.98,7.2,56.77
6.28,4.09,4.29,49.38
4.02,3.91,0.54,22.42
3.75,3.38,9.41,69.28
8.3,4.06,1.92,47.86
3.16,8.94,1.91,27.86
5.7,1.83,8.27,71.97
5.77,8.95,3.69,38.47
9.25,2.74,3.62,51.95
8.42,7.68,6.41,56.27
6.57,7.35,1.06,29.78
6.36,7.32,2.75,28.52
6.96,4.07,1.01,23.13
5.5,2.22,3.27,37.4
7.91,9.61,8.76,53.31
7.8,3.28,9.14,79.48
7.02,1.41,3.44,60.01
3.4,2.32,2.28,48.38
3.89,1.81,1.79,33.3
3.27,8.72,4.25,23.71
8.03,9.07,8.35,66.13
6.34,4.39,8.6,69.18
9.68,9.29,0.94,22.37
9.67,10.14,2.49,51.75
8.59,5.99,2.43,42.5
6.1,10.01,8.37,66.34
5.21,6.3,4.83,58.8
4.41,9.81,4.0,22.52
4.63,5.57,9.59,48.81
9.93,1.18,9.29,82.42
6.71,3.03,4.68,65.95
3.09,3.99,1.72,24.95
3.31,5.57,2.12,40.34
6.21,5.96,1.56,24.68
6.1,11.72,6.96,40.92
5.84,5.97,5.77,57.12
8.77,4.77,5.79,59.28
7.92,4.65,1.43,47.07
3.75,10.69,8.04,51.66
5.54,4.93,5.59,58.13
7.18,9.53,1.36,20.82
5.68,3.37,7.6,59.75
4.46,5.43,9.82,52.89
7.4,7.1,4.69,33.31
7.22,6.99,1.6,45.69
9.82,7.16,1.46,30.89
6.93,9.03,0.75,17.88
9.12,6.37,7.82,70.09
9.64,2.61,7.09,85.58
6.04,7.18,6.05,60.86
3.37,3.93,7.77,53.25
4.0,3.96,9.99,57.89
6.53,1.98,4.32,55.06
9.25,10.96,7.21,52.78
7.58,1.25,4.08,62.59
4.41,0.93,3.84,47.99
7.91,8.84,8.58,54.78
9.26,8.61,5.96,62.36
3.21,4.53,1.65,48.68
4.7,9.02,4.33,38.27
4.07,6.11,8.07,43.6
8.49,8.87,9.43,67.8
9.24,6.78,6.34,46.36
6.88,8.92,4.25,27.85
8.94,9.39,2.89,32.31
7.6,3.76,4.51,42.13
7.6,4.93,5.87,62.75
7.06,6.3,0.54,35.03
3.35,2.69,3.05,33.68
9.56,11.66,6.88,52.47
5.49,11.13,6.9,52.6
8.62,9.44,6.7,64.42
8.67,2.78,9.52,70.52
9.76,5.71,5.9,80.47
5.29,11.16,3.06,32.97
9.98,7.54,8.21,61.79
5.1,4.93,4.2,39.2
6.16,1.55,2.77,61.07
7.94,1.65,5.79,64.98
4.08,8.3,3.25,34.62
4.86,4.08,4.26,54.49
8.1,6.21,7.08,53.47
9.82,9.14,9.96,73.34
8.13,2.6,6.62,60.67
9.04,1.39,3.13,50.09
3.26,4.83,1.36,28.33
7.04,2.37,3.94,44.4
9.4,6.37,0.68,30.52
7.78,6.86,4.92,54.92
7.74,1.77,6.77,53.8
4.42,9.62,5.36,31.6
9.03,0.77,8.72,79.97
9.06,4.46,5.19,59.68
7.3,1.04,4.89,69.78
5.99,8.63,3.44,46.63
8.77,10.6,8.46,56.47
6.25,4.5,9.08,61.2
8.76,4.27,9.79,85.41
6.39,8.48,9.82,63.17
7.06,10.52,9.81,55.71
8.24,10.7,7.26,53.16
4.85,7.22,5.85,39.21
4.73,7.33,2.14,18.41
7.67,7.62,7.79,76.55
9.68,6.34,7.48,66.86
6.12,6.61,8.5,60.23
9.29,1.59,4.89,57.53
6.63,11.8,8.98,52.71
9.82,1.21,7.33,83.07
8.54,6.02,2.13,47.55
9.02,9.53,2.47,39.99
7.76,7.21,8.24,77.06
9.08,1.61,4.54,49.16
7.15,6.89,2.87,45.5
6.97,10.91,4.51,43.0
9.12,7.65,2.03,51.35
3.11,9.46,8.97,42.95
6.35,5.82,1.18,51.4
9.09,4.09,3.86,50.21
4.37,2.8,5.79,38.9
9.71,10.27,8.8,73.57
8.18,8.62,7.92,54.84
8.34,2.55,0.71,52.22
7.66,6.84,8.34,77.27
6.13,8.66,6.56,43.2
6.23,7.03,1.77,22.2
8.87,11.42,6.37,62.57
3.97,2.63,8.27,63.86
6.65,8.71,6.22,49.59
5.17,7.59,9.99,67.89
9.89,11.07,5.32,48.47
3.03,10.42,6.89,39.56
3.45,7.96,1.17,30.96
9.77,5.51,8.23,62.72
6.81,2.39,6.43,74.14
3.97,9.73,5.83,50.76
6.14,9.98,7.23,56.48
5.26,4.66,5.82,54.14
9.38,3.1,7.78,78.77
7.81,11.21,6.04,51.25
3.91,5.89,5.44,43.34
6.76,8.97,1.78,22.02
3.94,7.65,4.98,46.58
7.66,8.55,5.61,40.94
8.09,0.71,6.43,63.29
6.94,7.7,4.83,41.03
9.76,6.82,1.89,49.66
9.61,9.17,1.93,34.0
4.44,11.28,7.35,34.27
3.0,10.04,6.78,28.24
7.64,5.59,2.97,38.31
6.33,7.35,4.74,35.66
5.34,3.24,3.42,33.7
9.42,0.53,2.22,47.97
9.85,2.17,3.6,47.68
9.51,1.33,3.0,57.25
6.5,9.12,1.28,32.16
7.92,2.66,5.29,47.73
4.2,1.78,4.78,61.28
9.66,3.78,7.29,85.78
4.99,11.24,6.39,47.09
4.35,3.66,3.76,45.27
3.42,8.05,5.21,45.54
6.85,10.09,5.59,53.68
9.64,10.03,9.22,64.62
3.95,11.35,9.83,46.85
3.85,4.67,8.25,45.68
4.91,6.11,5.84,42.67
7.66,3.23,9.32,88.11
6.83,1.25,2.19,42.13
3.67,11.75,7.12,48.1
6.1,10.47,4.87,35.49
3.47,4.12,1.88,27.35
8.96,9.58,1.21,29.17
3.75,10.04,5.07,25.87
6.3,3.32,2.77,25.48
6.57,11.24,2.88,17.95
6.71,4.19,3.54,55.96
7.26,7.03,7.32,64.06
7.91,9.67,2.06,40.05
3.03,7.29,7.32,41.72
3.22,3.48,7.94,53.53
7.28,11.23,6.15,46.25
4.27,0.54,2.85,37.08
8.82,6.54,0.99,35.3
7.39,1.01,4.38,58.57
9.86,8.03,8.55,64.31
8.1,0.99,1.47,52.81
3.64,1.15,7.58,62.66
4.2,6.17,4.94,33.5
3.33,8.41,9.04,60.63
8.19,5.34,3.88,50.32
3.89,11.01,7.2,36.86
7.65,11.16,7.53,60.4
6.89,5.66,2.39,37.1
7.43,7.43,2.0,26.35
6.56,11.76,1.38,37.28
3.09,9.95,7.17,34.91
4.77,2.04,5.71,65.65
9.19,1.32,1.32,44.34
9.5,7.05,3.43,44.11
3.68,10.19,1.85,28.33
9.67,9.21,1.38,39.75
7.69,7.71,3.34,33.14
9.46,10.1,1.41,36.14
5.81,2.0,2.97,51.45
3.71,5.91,5.75,45.99
5.12,9.58,5.83,53.18
7.83,2.34,2.1,49.53
8.57,4.79,2.31,52.32
3.35,5.78,8.62,52.13
6.41,1.36,2.09,47.29
3.45,0.76,0.93,41.1
9.05,6.34,2.83,53.51
6.33,10.93,5.98,43.42
9.4,1.68,0.57,39.69
3.55,1.99,9.86,69.62
5.31,1.16,2.69,47.37
7.74,4.66,2.76,47.89
5.06,5.03,7.52,52.45
8.89,11.81,2.86,41.71
9.91,9.96,4.26,46.45
4.97,4.7,5.67,49.17
5.53,4.88,0.71,22.21
9.77,5.29,8.45,82.11
5.51,7.29,5.36,42.11
6.89,10.58,3.47,50.34
8.38,3.14,4.3,63.35
6.07,3.32,1.03,26.1
5.61,11.89,7.32,57.68
6.47,6.13,5.63,56.15
8.46,8.37,9.18,61.52
5.19,9.8,4.91,27.94
5.46,6.13,8.37,63.24
4.32,0.69,2.29,36.8
7.91,9.12,1.04,36.07
9.3,7.21,9.51,90.74
4.3,10.59,2.94,20.63
3.24,9.71,8.42,45.54
5.67,5.04,2.94,37.81
5.87,0.99,1.98,44.38
7.52,6.82,7.46,49.27
3.6,11.78,7.89,37.28
8.75,2.47,8.51,83.34
7.02,6.33,8.72,75.51
6.82,1.88,5.09,42.03
5.21,11.3,4.3,27.63
5.56,10.01,7.63,45.28
3.39,6.68,5.91,41.94
8.28,7.85,9.67,66.88
7.23,7.93,4.07,43.79
9.83,11.47,0.91,30.41
5.47,11.67,6.1,38.6
7.66,8.15,3.86,40.4
9.44,3.88,3.76,58.73
7.98,7.85,5.86,42.25
3.28,6.89,9.26,48.49
7.43,9.57,3.04,31.4
6.82,10.43,4.11,41.65
6.5,7.83,8.97,62.82
6.87,6.44,9.0,79.12
6.22,10.35,2.73,42.32
7.84,5.63,7.21,71.21
3.1,5.99,4.45,46.22
4.32,0.7,9.39,68.23
5.56,1.33,7.46,63.83
6.17,5.44,5.2,55.68
3.91,0.59,8.27,64.3
8.74,2.84,9.98,94.71
9.51,8.32,4.75,50.85
8.26,7.73,4.05,55.33
9.5,7.02,6.27,59.14
8.2,9.99,6.99,51.22
6.09,4.66,7.19,47.64
5.75,8.09,5.0,51.54
4.16,7.91,3.66,21.09
3.61,8.08,8.31,55.08
4.54,8.25,9.6,62.32
6.72,9.73,8.71,60.46
3.94,7.5,6.98,54.59
9.66,10.58,3.92,60.66
4.53,5.42,6.41,56.27
8.84,11.69,1.46,43.48
8.73,0.89,5.57,53.09
3.99,2.04,7.92,54.19
7.98,1.46,2.89,40.64
8.77,5.54,5.26,67.57
9.19,7.26,1.2,41.69
9.68,5.59,8.47,73.78
9.51,2.92,3.83,44.59
5.18,3.17,6.03,48.03
4.87,9.78,4.1,33.7
5.78,1.11,6.18,66.06
6.26,11.9,7.57,55.17
4.64,8.79,3.6,17.83
3.6,11.09,5.43,31.46
7.6,2.6,8.05,59.54
4.22,6.93,7.03,47.79
9.4,6.58,1.04,51.61
5.01,7.64,5.9,43.69
4.38,9.44,4.08,23.67
4.36,8.71,7.23,46.44
5.03,5.02,0.66,24.95
7.29,10.5,3.64,33.99
9.85,0.66,1.32,54.91
6.4,3.41,9.24,69.31
7.2,6.47,8.83,61.33
8.9,10.38,9.7,59.06
5.34,5.09,6.61,69.31
4.26,9.42,8.17,60.53
6.04,3.55,6.31,49.74
5.23,11.65,5.17,56.14
9.06,0.68,8.42,74.15
9.85,2.53,7.87,74.6
7.82,0.75,7.47,71.24
7.58,0.7,8.99,85.98
8.0,10.92,9.32,70.02
6.27,3.67,4.73,39.56
7.4,3.19,3.19,44.39
3.5,3.57,5.36,48.22
6.45,9.73,1.38,21.29
5.33,4.09,9.41,71.36
3.37,7.32,9.85,46.59
6.81,10.37,6.7,63.28
5.52,4.17,7.59,66.77
7.13,2.18,3.57,54.14
6.59,1.28,8.73,70.22
4.93,6.98,9.05,64.1
6.78,7.47,1.23,26.19
5.65,10.52,1.75,44.35
9.45,5.95,2.98,40.4
5.63,10.47,7.18,58.98
3.28,6.42,2.24,21.34
8.35,7.29,2.59,45.07
9.75,6.68,4.13,58.25
4.19,3.95,6.31,55.77
9.81,10.2,9.77,74.84
7.32,10.67,7.95,60.34
8.93,10.26,5.8,53.83
6.31,1.73,0.97,44.71
7.36,8.16,5.41,46.3
8.89,5.61,2.44,52.78
9.88,1.62,3.35,63.49
4.29,1.21,2.88,59.46
9.29,8.53,3.8,43.27
7.67,5.07,1.09,44.63
9.63,4.89,5.98,63.08
5.23,2.95,0.93,30.04
4.7,7.42,6.78,65.01
5.56,2.21,7.44,59.23
9.19,0.55,5.12,59.49
6.22,0.66,7.92,88.82
9.66,4.73,9.69,77.47
4.7,8.77,3.73,45.87
4.54,7.43,6.38,48.67
7.75,3.38,3.58,61.41
5.04,1.67,4.71,54.66
3.9,4.66,0.7,17.99
5.63,10.81,1.21,28.46
4.86,4.49,8.08,50.55
5.89,1.88,1.83,38.2
4.31,10.75,7.14,54.96
9.7,4.23,7.23,83.66
8.61,9.38,9.96,76.54
8.89,3.64,7.11,82.25
5.08,10.49,1.72,40.23
9.0,1.44,6.45,58.61
7.14,3.41,5.48,55.82
3.4,8.87,9.22,46.63
4.07,5.04,7.06,68.85
6.12,6.83,5.43,53.11
5.76,3.69,6.43,63.11
8.57,4.65,4.71,68.99
9.12,7.47,5.33,54.97
9.05,9.61,7.36,54.49
5.63,10.76,1.24,13.9
7.45,4.63,6.35,68.29
6.48,7.75,1.34,24.5
9.22,6.23,8.62,68.23
9.22,8.05,9.45,68.69
3.38,7.65,7.91,51.69
7.0,7.63,7.32,70.76
6.52,5.52,9.47,74.67
8.39,3.88,2.58,45.88
4.37,5.34,2.67,33.19
7.86,10.13,5.07,53.39
8.17,4.44,0.57,48.81
3.19,10.41,9.67,60.7
6.02,2.41,0.81,27.83
9.85,6.87,6.16,58.61
5.1,1.75,3.86,55.42
9.19,5.59,1.48,58.74
7.11,11.66,0.73,27.09
5.08,7.7,2.99,40.58
8.85,0.7,1.51,43.21
9.93,9.96,9.43,63.13
8.19,6.26,2.83,28.52
3.43,8.22,1.39,18.49
3.37,7.88,7.81,42.03
6.44,2.67,4.44,49.55
3.04,5.16,8.51,64.65
7.73,2.97,8.47,79.93
3.11,2.55,9.93,49.08
9.81,6.91,8.14,73.16
9.16,2.84,2.53,64.88
8.71,2.82,6.07,63.39
8.69,7.71,5.5,46.09
8.84,5.12,5.33,72.17
6.04,2.83,3.32,47.15
8.54,4.91,2.5,48.82
5.57,7.16,7.31,46.32
8.94,7.39,1.47,38.34
7.33,10.83,0.97,34.1
5.51,11.2,4.12,43.98
8.22,2.83,7.57,81.26
4.7,6.14,8.75,66.98
9.75,5.62,5.63,60.18
7.65,9.32,8.48,59.97
5.81,2.72,0.74,24.34
6.86,3.1,4.83,54.36
8.16,2.32,1.77,44.0
8.58,8.92,6.04,50.15
9.82,3.12,9.25,84.4
4.46,5.33,0.57,42.21
6.53,3.49,6.85,49.77
3.64,11.8,8.03,50.05
3.58,7.95,7.57,60.78
3.73,3.78,0.69,27.87
4.82,1.83,2.15,36.11
7.87,5.55,1.4,47.82
9.03,2.58,1.31,37.89
6.05,2.42,7.44,66.84
6.89,3.89,4.54,59.43
4.44,11.61,7.39,38.8
8.54,5.1,3.93,57.81
9.22,2.92,1.61,49.1
6.4,4.28,7.33,67.62
4.13,5.99,6.45,42.07
3.04,1.33,1.57,28.71
6.75,4.01,9.28,87.13
6.48,2.15,3.43,47.64
9.48,1.54,6.72,61.69
3.26,10.95,0.8,14.0
4.04,3.77,4.71,42.93
4.38,2.91,9.66,74.64
6.83,8.55,8.92,59.63
4.99,1.16,2.6,51.19
4.44,11.69,8.85,42.0
6.6,11.83,3.28,19.07
3.28,9.3,8.6,62.04
9.83,11.85,7.43,67.75
9.03,3.45,3.84,57.05
4.9,3.43,9.15,63.35
5.35,10.49,5.11,31.69
4.72,7.49,3.52,31.63
9.5,8.82,3.16,52.19
7.57,0.66,9.42,78.12
6.65,5.83,7.71,62.86
6.56,3.7,3.82,54.79
4.16,2.27,2.91,47.69
9.74,6.47,2.51,53.24
9.4,3.68,2.82,64.46
9.67,6.75,1.55,55.24
5.04,1.4,5.1,53.91
6.34,9.67,0.89,22.39
6.63,11.42,0.61,9.44
6.43,7.74,6.37,40.3
3.13,2.14,1.34,32.58
8.83,9.11,8.53,67.33
8.23,10.6,1.51,28.06
6.32,4.71,5.66,42.28
4.87,6.41,6.92,43.2
7.44,1.23,2.68,59.42
3.97,6.8,8.94,65.5
9.98,1.05,5.07,66.63
3.88,4.55,3.5,44.23
3.41,3.7,9.06,73.61
7.29,2.6,8.65,62.42
6.24,10.31,7.24,40.68
8.03,7.44,3.26,39.79
3.9,8.3,4.21,35.48
5.55,6.16,7.05,65.93
6.51,9.1,2.26,32.38
6.13,4.76,5.2,60.74
7.08,5.58,7.51,71.62
3.71,1.46,6.75,70.05
6.53,4.18,7.34,61.44
6.88,1.71,8.97,77.15
9.17,6.04,9.7,84.15
7.0,11.3,4.85,40.44
6.83,9.83,1.07,34.23
8.68,5.53,8.43,74.55
3.45,3.96,1.62,27.12
7.54,4.29,2.58,40.05
8.68,5.94,6.71,59.71
3.66,3.29,7.58,47.17
8.68,4.39,7.1,57.62
8.51,6.16,4.67,71.48
3.01,10.17,9.22,48.58
4.72,1.6,8.41,74.67
4.06,5.15,6.8,39.31
6.58,2.69,4.69,38.09
9.4,7.83,4.91,45.77
7.22,7.06,2.17,35.71
7.21,7.14,7.91,57.61
3.86,6.63,8.73,71.74
7.66,8.94,8.36,75.05
9.22,2.27,5.7,66.43
6.01,2.64,8.46,77.68
7.77,8.65,8.01,54.17
5.06,2.02,8.41,59.86
4.88,8.86,9.83,64.04
4.3,2.39,8.2,52.17
4.69,11.9,3.07,27.34
5.4,1.02,8.3,68.1
6.97,9.43,4.07,36.68
8.46,3.17,5.4,66.78
5.03,4.22,8.07,56.13
4.18,10.99,3.51,27.02
6.15,4.03,0.75,33.58
8.53,4.84,7.32,73.34
5.73,2.6,9.07,69.75
9.39,1.39,9.31,77.21
4.74,1.74,8.09,69.08
8.31,7.33,9.38,74.22
6.27,1.04,8.3,64.84
3.75,3.1,0.79,22.6
4.97,5.03,3.82,35.22
9.01,1.75,3.69,66.75
3.04,9.11,2.58,22.27
8.29,11.67,8.08,39.76
8.68,10.79,5.44,50.13
3.84,11.47,8.44,55.41
9.74,6.77,6.21,65.58
9.11,2.2,6.11,71.32
4.25,8.17,4.15,35.95
4.69,1.19,8.0,52.12
8.73,5.98,6.99,71.37
6.82,9.58,3.72,28.39
9.46,10.33,9.94,69.34
9.85,3.9,4.9,68.13
5.4,3.05,3.51,50.54
3.68,8.43,7.03,47.05
7.92,2.1,2.62,49.82
9.46,11.93,8.39,74.38
4.15,4.32,6.96,60.57
9.9,9.12,8.77,74.16
4.37,8.84,3.63,36.18
3.6,4.07,8.62,58.22
6.47,4.94,5.26,53.38
8.64,10.18,1.06,42.89
5.48,3.12,2.34,35.38
5.32,1.19,2.57,47.28
4.38,2.19,7.8,52.49
9.9,8.37,2.43,48.11
5.39,3.23,5.84,63.8
7.67,7.02,6.7,43.01
3.93,5.03,7.85,63.95
6.15,10.48,7.95,41.51
8.57,6.11,7.32,53.61
9.79,2.11,2.53,61.02
4.24,10.08,5.66,27.72
3.66,1.45,3.26,33.34
9.91,10.02,7.86,59.89
6.88,0.98,7.61,78.65
5.42,0.54,2.68,49.73
9.72,9.19,6.59,62.84
5.73,6.94,1.06,34.08
4.62,2.97,7.8,62.47
8.62,11.61,7.91,43.46
5.2,7.83,3.8,43.11
5.25,3.24,8.16,59.55
6.11,5.28,8.65,65.93
7.85,11.0,2.31,36.98
8.89,2.84,3.83,54.83
4.58,11.16,2.98,34.24
5.54,2.99,4.06,40.71
6.47,0.77,4.75,67.59
3.18,3.59,5.34,65.06
7.88,1.13,0.83,45.93
6.96,3.18,1.02,47.49
3.93,3.63,6.72,48.66
3.91,5.29,4.71,52.9
9.27,3.75,1.35,42.69
7.78,8.68,4.17,45.25
5.72,11.66,5.02,51.63
5.37,1.05,6.54,63.23
5.22,6.4,1.62,45.64
7.58,3.51,9.95,88.77
4.25,5.82,5.01,34.57
9.91,8.6,6.97,60.05
7.81,10.58,9.13,65.01
3.89,10.7,0.8,19.72
3.97,2.38,6.21,54.82
7.54,6.97,5.63,56.62
5.68,3.75,1.05,32.64
7.62,6.22,7.08,64.07
8.06,11.08,2.6,28.76
6.77,1.2,7.17,63.66
4.8,7.33,3.94,46.75
6.86,4.64,7.82,72.35
5.95,10.48,9.45,50.08
9.23,3.01,8.67,83.6
8.18,4.33,5.08,59.03
7.33,0.73,2.64,46.46
3.28,5.44,9.93,72.49
9.93,7.78,6.77,61.82
6.96,2.76,4.26,42.95
4.81,7.81,5.07,40.59
7.14,9.06,1.72,26.19
8.73,2.71,5.3,45.76
6.77,9.19,2.15,36.14
8.44,11.23,3.97,41.61
5.89,3.06,5.17,64.1
7.13,2.05,9.5,81.65
5.96,4.33,6.43,64.37
6.69,2.69,4.03,43.45
4.17,9.42,1.57,12.0
7.19,2.03,7.6,68.92
9.85,0.76,4.94,62.77
8.35,4.55,1.15,35.45
5.24,9.52,6.74,52.22
9.05,7.99,3.83,55.78
9.27,6.6,4.34,56.07
4.24,5.77,8.47,67.16
3.37,7.97,1.8,27.91
7.01,6.16,3.73,41.51
6.33,9.41,3.95,41.46
8.0,10.46,0.53,32.49
5.05,2.5,8.53,75.97
5.66,3.17,8.44,63.62
4.85,6.41,6.79,41.53
5.04,10.46,9.04,50.85
3.07,11.06,3.09,20.15
6.58,1.95,2.6,39.56
6.31,3.99,1.15,27.82
5.49,9.35,6.12,51.34
6.78,11.24,5.22,29.61
5.74,1.43,8.2,58.02
6.03,5.9,5.07,50.28
3.01,6.2,2.43,39.96
3.46,0.6,8.19,65.34
4.05,10.32,4.83,39.88
4.29,1.74,9.58,70.97
6.17,10.13,5.58,41.6
9.12,0.74,1.61,47.8
5.84,11.8,8.58,58.05
7.39,6.54,8.84,65.74
3.18,3.94,4.73,50.62
8.98,7.47,0.75,36.24
3.79,3.76,0.78,39.22
4.99,1.74,3.84,38.6
8.72,3.4,7.3,74.77
4.85,10.17,3.64,33.08
4.81,3.34,0.57,17.11
7.22,5.22,8.56,67.88
9.32,6.82,9.7,70.27
4.5,10.5,3.79,42.37
7.35,0.62,1.19,48.81
7.2,10.64,3.27,32.46
7.62,9.02,8.09,57.45
9.63,4.95,5.65,53.46
4.16,11.91,4.15,43.39
7.58,1.18,3.68,49.26
4.28,8.98,1.6,12.3
5.2,8.78,3.73,42.63
5.73,11.39,4.97,28.86
8.85,9.98,6.89,50.01
3.38,7.12,2.99,35.54
8.14,3.17,9.03,71.92
9.39,6.36,5.11,59.28
3.55,1.68,4.35,42.08
8.54,6.12,6.14,53.25
3.75,2.73,2.09,33.29
9.74,11.25,1.51,22.85
8.71,5.18,3.79,58.48
7.86,2.22,0.88,40.87
6.85,0.77,4.09,67.92
9.45,4.3,6.88,67.17
3.83,1.16,8.22,66.43
3.85,5.78,6.01,48.2
8.76,1.04,7.07,77.39
6.38,10.08,8.41,43.71
8.92,5.86,7.84,74.73
5.73,9.62,3.54,24.95
6.16,4.69,5.95,54.31
5.32,9.33,3.02,24.63
9.66,5.16,5.98,53.34
6.25,8.22,4.55,37.27
8.29,8.7,4.04,35.01
7.87,7.43,2.24,32.2
4.65,1.13,5.84,64.18
9.4,4.72,7.43,79.75
6.81,9.43,5.93,54.9
8.99,11.13,1.16,39.56
8.83,8.1,9.28,82.68
3.41,11.62,0.55,18.26
7.34,3.66,8.91,76.28
8.52,2.07,7.78,81.35
9.35,4.27,1.42,50.61
6.54,8.3,2.75,44.48
8.25,4.99,3.82,58.24
9.79,8.08,9.15,57.88
8.79,8.57,9.81,67.08
8.98,7.56,1.33,45.96
5.85,9.46,4.27,54.05
3.64,3.18,1.92,47.61
9.76,1.76,3.15,69.85
7.87,1.05,9.82,67.26
4.2,11.73,9.85,59.49
9.82,8.75,4.99,59.13
8.01,3.24,2.24,47.32
3.63,5.98,5.7,60.43
4.2,1.22,3.55,56.11
9.06,8.14,9.32,81.95
9.68,11.62,8.27,71.35
5.55,8.62,3.43,33.1
5.89,7.66,0.67,28.0
5.77,11.11,9.98,50.65
8.85,6.39,6.99,63.67
6.17,9.07,4.54,32.67
5.63,11.23,3.24,26.96
7.35,7.94,0.54,20.52
6.43,6.55,1.96,45.48
6.73,7.18,0.56,23.61
5.85,9.35,6.18,53.93
6.22,1.1,6.8,71.78
3.25,4.27,7.78,60.54
9.48,1.09,2.28,55.38
3.21,9.54,1.41,6.44
8.41,11.02,6.68,58.63
5.09,5.09,5.25,60.61
3.79,3.4,8.82,62.42
7.27,0.97,5.57,66.41
7.95,0.58,4.73,50.39
7.41,6.77,5.14,46.01
7.03,4.33,7.93,63.41
6.75,11.59,0.67,15.39
6.79,9.9,9.22,63.43
9.06,5.69,7.28,69.32
3.63,2.78,8.91,56.78
4.1,4.9,9.62,67.74
8.69,1.32,2.65,44.47
5.12,7.66,5.99,57.62
8.4,10.45,5.12,43.76
5.47,5.51,5.61,50.77
9.48,6.02,0.95,40.77
4.97,11.29,9.18,60.67
5.99,4.06,9.57,84.13
4.11,1.67,7.01,61.05
7.67,1.29,2.95,51.65
5.82,9.33,7.98,56.39
9.59,3.01,7.44,87.86
3.11,11.99,5.96,28.37
5.71,11.58,2.12,26.57
3.17,10.32,2.41,11.88
5.3,6.29,6.1,45.01
5.66,6.34,1.72,23.45
4.81,11.22,7.38,51.1
4.79,3.92,2.52,46.88
4.82,6.1,9.15,74.6
4.86,5.13,9.05,65.02
4.98,4.62,3.29,26.36
8.96,10.76,1.29,28.42
3.27,8.83,6.31,43.48
9.92,11.36,4.76,50.66
4.97,1.33,1.87,43.75
3.2,10.01,5.55,27.11
4.23,4.27,9.93,57.45
9.59,7.3,1.16,35.39
9.98,8.59,3.01,58.09
4.73,2.13,5.62,50.75
4.58,9.11,8.04,46.15
8.85,4.42,0.68,41.32
9.4,3.7,7.46,79.11
7.55,5.92,1.83,30.27
9.55,9.5,8.39,74.69
9.65,5.2,7.08,60.62
8.32,6.77,4.84,46.73
5.44,3.24,8.31,51.67
4.05,4.16,7.46,59.28
6.62,11.33,7.71,54.93
5.03,11.07,3.26,23.85
3.83,10.71,6.38,42.26
5.76,4.97,1.84,42.01
